name,sum
Helictotrichon_pubescens,0
Hippocrepis_comosa,0
Holcus_lanatus,0
Hordeum_vulgare,0
Hypericum_perforatum,0
Hypochaeris_radicata,0
Inula_salicina,0
Iris_pseudacorus,0
Iris_spec,0
Jacobaea_vulgaris,0
Knautia_arvensis,0
Koeleria_pyramidata,0
Lactuca_serriola,0
Lamium_maculatum,0
Lamium_purpureum,0
Lapsana_communis,0
Lathyrus_pratensis,0
Lathyrus_sylvestris,0
Lathyrus_tuberosus,0
Leontodon_hispidus,0
Lepidium_campestre,0
Lepidium_ruderale,0
Leucanthemum_vulgare,0
Linum_spec,0
Lolium_perenne,0
Lotus_corniculatus,0
Lysimachia_nummularia,0
Lysimachia_vulgaris,0
Lythrum_salicaria,0
Malva_spec,0
Medicago_falcata,0
Medicago_lupulina,0
Medicago_minima,0
Medicago_sativa,0
Melilotus_albus,0
Myosotis_arvensis,0
Nardus_stricta,0
Oenothera_biennis,0
Onobrychis_viciifolia,0
Ononis_spinosa,0
Origanum_vulgare,0
Papaver_rhoeas,0
Papver_dubium,0
Pastinaca_sativa,0
Persicaria_amphibia,0
Persicaria_bistorta,0
Persicaria_minor,0
Peucedanum_oreoselinum,0
Phleum_phleoides,0
Phleum_pratense,0
Pimpinella_major,0
Pimpinella_saxifraga,0
Plantago_lanceolata,0
Plantago_major_ssp_intermedia,0
Plantago_major_ssp_major,0
Plantago_media,0
Poa_angustifolia,0
Poa_compressa,0
Poa_pratensis,0
Poa_trivialis,0
Polygonum_aviculare,0
Polygonum_lapathifolium,0
Polygonum_mite,0
Populus_alba,0
Potentilla_anserina,0
Potentilla_erecta,0
Potentilla_recta,0
Potentilla_reptans,0
Prunella_grandiflora,0
Prunella_vulgaris,0
Prunus_avium,0
Prunus_padus,0
Quercus_robur,0
Ranunculus_acris,0
Ranunculus_bulbosus,0
Ranunculus_polyanthemos,0
Ranunculus_repens,0
Reseda_lutea,0
Rhinanthus_alectorolophus,0
Rhinanthus_glacialis,0
Rhinanthus_minor,0
Rorippa_sylvestris,0
Rubus_caesius,0
Rumex_acetosa,0
Rumex_obtusifolius,0
Salix_purpurea,0
Salix_spec,0
Salvia_pratensis,0
Sanguisorba_minor,0
Sanguisorba_officinalis,0
Saxifraga_granulata,0
Scabiosa_columbaria,0
Securigera_varia,0
Sedum_acre,0
Sedum_sexangulare,0
Sempervivum_telephium,0
Setaria_pumila,0
Setaria_spec,0
Setaria_verticillata,0
Setaria_viridis,0
Silaum_silaus,0
Silene_dioica,0
Silene_flos-cuculi,0
Silene_latifolia_ssp_alba,0
Silene_vulgaris,0
Sisymbrium_officinale,0
Solidago_gigantea,0
Sonchus_arvensis,0
Sonchus_asper,0
Sonchus_oleraceus,0
Stachys_palustris,0
Stachys_sylvatica,0
Stellaria_graminea,0
Stellaria_media,0
Symphytum_officinale,0
Taraxacum_campylodes,0
Thalictrum_minus,0
Thlaspi_arvense,0
Thymus_praecox,0
Tragopogon_pratensis,0
Trifolium_arvense,0
Trifolium_campestre,0
Trifolium_dubium,0
Trifolium_hybridum,0
Trifolium_medium,0
Trifolium_montanum,0
Trifolium_pratense,0
Trifolium_repens,0
Tripleurospermum_maritimum,0
Trisetum_flavescens,0
Triticum_spec,0
Ulmus_laevis,0
Urtica_dioica,0
Valeriana_officinalis,0
Valerianella_spec,0
Verbascum_densiflorum,0
Verbascum_lychnitis,0
Verbascum_spec,0
Verbascum_thapsus,0
Veronica_arvensis,0
Veronica_chamaedrys,0
Veronica_persica,0
Veronica_serpyllifolia,0
Veronica_spec,0
Vicia_cracca,0
Vicia_hirsuta,0
Vicia_onobrychioides,0
Vicia_sativa_ssp_nigra,0
Vicia_sepium,0
Vicia_tetrasperma,0
Viola_arvensis,0
Vulpia_myuros,0
